t [s]; speed [encoder diff @ 1KHz]
4.654;12
4.655;12
4.656;11
4.657;12
4.658;12
4.659;11
4.66;12
4.661;12
4.662;11
4.663;12
4.664;12
4.665;12
4.666;12
4.667;12
4.668;11
4.669;12
4.67;12
4.671;11
4.672;12
4.673;12
4.674;12
4.675;11
4.676;12
4.677;11
4.678;12
4.679;12
4.68;12
4.681;12
4.682;12
4.683;11
4.684;12
4.685;12
4.686;11
4.687;12
4.688;12
4.689;12
4.69;11
4.691;12
4.692;12
4.693;11
4.694;12
4.695;12
4.696;12
4.697;12
4.698;12
4.699;11
4.7;12
4.701;12
4.702;11
4.703;12
4.704;12
4.705;12
4.706;11
4.707;12
4.708;12
4.709;11
4.71;12
4.711;12
4.712;12
4.713;12
4.714;11
4.715;12
4.716;12
4.717;11
4.718;12
4.719;12
4.72;12
4.721;11
4.722;12
4.723;12
4.724;11
4.725;12
4.726;12
4.727;12
4.728;12
4.729;12
4.73;11
4.731;12
4.732;12
4.733;11
4.734;12
4.735;12
4.736;12
4.737;11
4.738;12
4.739;12
4.74;11
4.741;12
4.742;12
4.743;12
4.744;12
4.745;11
4.746;12
4.747;12
4.748;11
4.749;12
4.75;12
4.751;12
4.752;11
4.753;12
4.754;12
4.755;11
4.756;12
4.757;12
4.758;12
4.759;12
4.76;12
4.761;11
4.762;12
4.763;12
4.764;11
4.765;12
4.766;12
4.767;11
4.768;12
4.769;12
4.77;12
4.771;11
4.772;12
4.773;12
4.774;12
4.775;12
4.776;11
4.777;12
4.778;12
4.779;11
4.78;12
4.781;12
4.782;12
4.783;11
4.784;12
4.785;11
4.786;12
4.787;12
4.788;12
4.789;12
4.79;12
4.791;11
4.792;12
4.793;12
4.794;11
4.795;12
4.796;12
4.797;12
4.798;11
4.799;12
4.8;12
4.801;11
4.802;12
4.803;12
4.804;12
4.805;12
4.806;11
4.807;12
4.808;12
4.809;11
4.81;12
4.811;12
4.812;12
4.813;11
4.814;12
4.815;11
4.816;12
4.817;12
4.818;12
4.819;12
4.82;12
4.821;11
4.822;12
4.823;12
4.824;11
4.825;12
4.826;12
4.827;12
4.828;11
4.829;12
4.83;12
4.831;11
4.832;12
4.833;12
4.834;12
4.835;12
4.836;12
4.837;11
4.838;12
4.839;12
4.84;11
4.841;12
4.842;12
4.843;11
4.844;12
4.845;12
4.846;11
4.847;12
4.848;12
4.849;12
4.85;12
4.851;12
4.852;11
4.853;12
4.854;12
4.855;11
4.856;12
4.857;12
4.858;12
4.859;11
4.86;12
4.861;11
4.862;12
4.863;12
4.864;12
4.865;12
4.866;12
4.867;11
4.868;12
4.869;12
4.87;11
4.871;12
4.872;12
4.873;12
4.874;11
4.875;12
4.876;11
4.877;12
4.878;12
4.879;12
4.88;12
4.881;11
4.882;12
4.883;12
4.884;12
4.885;11
4.886;12
4.887;12
4.888;12
4.889;11
4.89;12
4.891;11
4.892;12
4.893;12
4.894;12
4.895;12
4.896;11
4.897;12
4.898;12
4.899;12
4.9;11
4.901;12
4.902;12
4.903;12
4.904;11
4.905;12
4.906;11
4.907;12
4.908;12
4.909;12
4.91;12
4.911;11
4.912;12
4.913;12
4.914;12
4.915;11
4.916;12
4.917;12
4.918;12
4.919;11
4.92;12
4.921;11
4.922;12
4.923;12
4.924;12
4.925;12
4.926;11
4.927;12
4.928;12
4.929;12
4.93;11
4.931;12
4.932;12
4.933;11
4.934;12
4.935;12
4.936;11
4.937;12
4.938;12
4.939;12
4.94;12
4.941;11
4.942;12
4.943;12
4.944;11
4.945;12
4.946;12
4.947;12
4.948;11
4.949;12
4.95;12
4.951;11
4.952;12
4.953;12
4.954;12
4.955;12
4.956;11
4.957;12
4.958;12
4.959;11
4.96;12
4.961;12
4.962;12
4.963;11
4.964;12
4.965;12
4.966;11
4.967;12
4.968;12
4.969;12
4.97;12
4.971;11
4.972;12
4.973;12
4.974;11
4.975;12
4.976;12
4.977;12
4.978;11
4.979;12
4.98;12
4.981;11
4.982;12
4.983;12
4.984;12
4.985;12
4.986;11
4.987;12
4.988;12
4.989;11
4.99;12
4.991;12
4.992;12
4.993;11
4.994;12
4.995;12
4.996;11
4.997;12
4.998;12
4.999;12
5.0;12
5.001;11
5.002;12
5.003;12
5.004;11
5.005;12
5.006;12
5.007;12
5.008;11
5.009;12
5.01;12
5.011;11
5.012;12
5.013;12
5.014;12
5.015;12
5.016;11
5.017;12
5.018;12
5.019;12
5.02;11
5.021;12
5.022;12
5.023;11
5.024;12
5.025;12
5.026;11
5.027;12
5.028;12
5.029;12
5.03;12
5.031;12
5.032;11
5.033;12
5.034;12
5.035;11
5.036;12
5.037;12
5.038;11
5.039;12
5.04;12
5.041;12
5.042;11
5.043;12
5.044;12
5.045;12
5.046;12
5.047;11
5.048;12
5.049;12
5.05;11
5.051;12
5.052;12
5.053;12
5.054;11
5.055;12
5.056;12
5.057;11
5.058;12
5.059;12
5.06;12
5.061;12
5.062;11
5.063;12
5.064;12
5.065;12
5.066;11
5.067;12
5.068;12
5.069;11
5.07;12
5.071;12
5.072;11
5.073;12
5.074;12
5.075;12
5.076;12
5.077;12
5.078;11
5.079;12
5.08;12
5.081;11
5.082;12
5.083;12
5.084;12
5.085;11
5.086;12
5.087;12
5.088;11
5.089;12
5.09;12
5.091;12
5.092;12
5.093;11
5.094;12
5.095;12
5.096;11
5.097;12
5.098;12
5.099;12
5.1;11
5.101;12
5.102;12
5.103;11
5.104;12
5.105;12
5.106;12
5.107;12
5.108;12
5.109;11
5.11;12
5.111;12
5.112;11
5.113;12
5.114;12
5.115;11
5.116;12
5.117;12
5.118;12
5.119;11
5.12;12
5.121;12
5.122;12
5.123;12
5.124;11
5.125;12
5.126;12
5.127;11
5.128;12
5.129;12
5.13;12
5.131;11
5.132;12
5.133;12
5.134;11
5.135;12
5.136;12
5.137;12
5.138;12
5.139;11
5.14;12
5.141;12
5.142;11
5.143;12
5.144;12
5.145;12
5.146;11
5.147;12
5.148;12
5.149;12
5.15;11
5.151;12
5.152;12
5.153;12
5.154;12
5.155;11
5.156;12
5.157;12
5.158;11
5.159;12
5.16;12
5.161;12
5.162;11
5.163;12
5.164;12
5.165;11
5.166;12
5.167;12
5.168;12
5.169;12
5.17;11
5.171;12
5.172;12
5.173;11
5.174;12
5.175;12
5.176;12
5.177;11
5.178;12
5.179;12
5.18;11
5.181;12
5.182;12
5.183;12
5.184;12
5.185;11
5.186;12
5.187;12
5.188;11
5.189;12
5.19;12
5.191;12
5.192;11
5.193;12
5.194;12
5.195;11
5.196;12
5.197;12
5.198;12
5.199;12
5.2;12
5.201;11
5.202;12
5.203;12
5.204;11
5.205;12
5.206;12
5.207;11
5.208;12
5.209;12
5.21;11
5.211;12
5.212;12
5.213;12
5.214;12
5.215;12
5.216;11
5.217;12
5.218;12
5.219;11
5.22;12
5.221;12
5.222;11
5.223;12
5.224;12
5.225;12
5.226;11
5.227;12
5.228;12
5.229;12
5.23;12
5.231;11
5.232;12
5.233;12
5.234;11
5.235;12
5.236;12
5.237;12
5.238;11
5.239;12
5.24;11
5.241;12
5.242;12
5.243;12
5.244;12
5.245;12
5.246;11
5.247;12
5.248;12
5.249;11
5.25;12
5.251;12
5.252;12
5.253;11
5.254;12
5.255;12
5.256;11
5.257;12
5.258;12
5.259;12
5.26;12
5.261;11
5.262;12
5.263;12
5.264;11
5.265;12
5.266;12
5.267;12
5.268;11
5.269;12
5.27;11
5.271;12
5.272;12
5.273;12
5.274;12
5.275;12
5.276;11
5.277;12
5.278;12
5.279;11
5.28;12
5.281;12
5.282;12
5.283;11
5.284;12
5.285;11
5.286;12
5.287;12
5.288;12
5.289;12
5.29;12
5.291;11
5.292;12
5.293;12
5.294;11
5.295;12
5.296;12
5.297;12
5.298;11
5.299;12
5.3;11
5.301;12
5.302;12
5.303;12
5.304;12
5.305;12
5.306;11
5.307;12
5.308;12
5.309;11
5.31;12
5.311;12
5.312;12
5.313;11
5.314;12
5.315;11
5.316;12
5.317;12
5.318;12
5.319;12
5.32;12
5.321;11
5.322;12
5.323;12
5.324;11
5.325;12
5.326;12
5.327;12
5.328;11
5.329;12
5.33;12
5.331;11
5.332;12
5.333;12
5.334;12
5.335;11
5.336;12
5.337;12
5.338;12
5.339;11
5.34;12
5.341;12
5.342;12
5.343;11
5.344;12
5.345;12
5.346;11
5.347;12
5.348;12
5.349;12
5.35;12
5.351;11
5.352;12
5.353;12
5.354;11
5.355;12
5.356;12
5.357;12
5.358;11
5.359;12
5.36;12
5.361;11
5.362;12
5.363;12
5.364;12
5.365;12
5.366;11
5.367;12
5.368;12
5.369;11
5.37;12
5.371;12
5.372;12
5.373;11
5.374;12
5.375;12
5.376;11
5.377;12
5.378;12
5.379;12
5.38;12
5.381;11
5.382;12
5.383;12
5.384;11
5.385;12
5.386;12
5.387;12
5.388;11
5.389;12
5.39;12
5.391;11
5.392;12
5.393;12
5.394;12
5.395;12
5.396;11
5.397;12
5.398;12
5.399;12
5.4;11
5.401;12
5.402;12
5.403;11
5.404;12
5.405;12
5.406;11
5.407;12
5.408;12
5.409;12
5.41;12
5.411;11
5.412;12
5.413;12
5.414;11
5.415;12
5.416;12
5.417;12
5.418;12
5.419;11
5.42;12
5.421;11
5.422;12
5.423;12
5.424;12
5.425;12
5.426;11
5.427;12
5.428;12
5.429;12
5.43;11
5.431;12
5.432;12
5.433;11
5.434;12
5.435;12
5.436;12
5.437;11
5.438;12
5.439;12
5.44;12
5.441;12
5.442;11
5.443;12
5.444;12
5.445;11
5.446;12
5.447;12
5.448;12
5.449;11
5.45;12
5.451;12
5.452;11
5.453;12
5.454;12
5.455;12
5.456;12
5.457;11
5.458;12
5.459;12
5.46;11
5.461;12
5.462;12
5.463;12
5.464;11
5.465;12
5.466;12
5.467;11
5.468;12
5.469;12
5.47;12
5.471;12
5.472;11
5.473;12
5.474;12
5.475;11
5.476;12
5.477;12
5.478;12
5.479;11
5.48;12
5.481;12
5.482;11
5.483;12
5.484;12
5.485;12
5.486;12
5.487;12
5.488;11
5.489;12
5.49;12
5.491;11
5.492;12
5.493;12
5.494;12
5.495;11
5.496;12
5.497;12
5.498;11
5.499;12
5.5;12
5.501;12
5.502;12
5.503;11
5.504;12
5.505;12
5.506;11
5.507;12
5.508;12
5.509;12
5.51;11
5.511;12
5.512;12
5.513;11
5.514;12
5.515;12
5.516;12
5.517;12
5.518;11
5.519;12
5.52;12
5.521;11
5.522;12
5.523;12
5.524;12
5.525;11
5.526;12
5.527;12
5.528;12
5.529;11
5.53;12
5.531;12
5.532;12
5.533;12
5.534;11
5.535;12
5.536;12
5.537;11
5.538;12
5.539;12
5.54;12
5.541;11
5.542;12
5.543;12
5.544;11
5.545;12
5.546;12
5.547;12
5.548;12
5.549;11
5.55;12
5.551;12
5.552;12
5.553;11
5.554;12
5.555;12
5.556;12
5.557;11
5.558;12
5.559;11
5.56;12
5.561;12
5.562;12
5.563;12
5.564;12
5.565;11
5.566;12
5.567;12
5.568;11
5.569;12
5.57;12
5.571;12
5.572;11
5.573;12
5.574;12
5.575;11
5.576;12
5.577;12
5.578;12
5.579;12
5.58;11
5.581;12
5.582;12
5.583;12
5.584;11
5.585;12
5.586;12
5.587;12
5.588;11
5.589;12
5.59;12
5.591;11
5.592;12
5.593;12
5.594;12
5.595;12
5.596;11
5.597;12
5.598;12
5.599;12
5.6;11
5.601;12
5.602;12
5.603;12
5.604;11
5.605;12
5.606;11
5.607;12
5.608;12
5.609;12
5.61;12
5.611;11
5.612;12
5.613;12
5.614;12
5.615;11
5.616;12
5.617;12
5.618;12
5.619;11
5.62;12
5.621;12
5.622;11
5.623;12
5.624;12
5.625;12
5.626;12
5.627;11
5.628;12
5.629;12
5.63;11
5.631;12
5.632;12
5.633;12
5.634;11
5.635;12
5.636;12
5.637;11
5.638;12
5.639;12
5.64;12
5.641;12
5.642;11
5.643;12
5.644;12
5.645;12
5.646;11
5.647;12
5.648;12
5.649;11
5.65;12
5.651;12
5.652;11
5.653;12
5.654;12
5.655;12
5.656;12
5.657;11
5.658;12
5.659;12
5.66;12
5.661;11
5.662;12
5.663;12
5.664;12
5.665;11
5.666;12
5.667;11
5.668;12
5.669;12
5.67;12
5.671;12
5.672;11
5.673;12
5.674;12
5.675;12
5.676;11
5.677;12
5.678;12
5.679;12
5.68;11
5.681;12
5.682;11
5.683;12
5.684;12
5.685;12
5.686;12
5.687;11
5.688;12
5.689;12
5.69;12
5.691;11
5.692;12
5.693;12
5.694;12
5.695;11
5.696;12
5.697;11
5.698;12
5.699;12
5.7;12
5.701;12
5.702;12
5.703;11
5.704;12
5.705;12
5.706;11
5.707;12
5.708;12
5.709;12
5.71;11
5.711;12
5.712;12
5.713;11
5.714;12
5.715;12
5.716;12
5.717;12
5.718;11
5.719;12
5.72;12
5.721;11
5.722;12
5.723;12
5.724;12
5.725;11
5.726;12
5.727;12
5.728;11
5.729;12
5.73;12
5.731;12
5.732;12
5.733;11
5.734;12
5.735;12
5.736;11
5.737;12
5.738;12
5.739;12
5.74;11
5.741;12
5.742;12
5.743;11
5.744;12
5.745;12
5.746;12
5.747;12
5.748;11
5.749;12
5.75;12
5.751;11
5.752;12
5.753;12
5.754;12
5.755;11
5.756;12
5.757;12
5.758;11
5.759;12
5.76;12
5.761;12
5.762;12
5.763;11
5.764;12
5.765;12
5.766;11
5.767;12
5.768;12
5.769;12
5.77;11
5.771;12
5.772;12
5.773;11
5.774;12
5.775;12
5.776;12
5.777;12
5.778;11
5.779;12
5.78;12
5.781;11
5.782;12
5.783;12
5.784;12
5.785;11
5.786;12
5.787;11
5.788;12
5.789;12
5.79;12
5.791;12
5.792;12
5.793;11
5.794;12
5.795;12
5.796;11
5.797;12
5.798;12
5.799;12
5.8;11
5.801;12
5.802;11
5.803;12
5.804;12
5.805;12
5.806;12
5.807;12
5.808;11
5.809;12
5.81;12
5.811;11
5.812;12
5.813;12
5.814;11
5.815;12
5.816;12
5.817;11
5.818;12
5.819;12
5.82;12
5.821;12
5.822;11
5.823;12
5.824;12
5.825;12
5.826;11
5.827;12
5.828;12
5.829;11
5.83;12
5.831;12
5.832;11
5.833;12
5.834;12
5.835;12
5.836;12
5.837;11
5.838;12
5.839;12
5.84;11
5.841;12
5.842;12
5.843;12
5.844;11
5.845;12
5.846;12
5.847;11
5.848;12
5.849;12
5.85;12
5.851;12
5.852;11
5.853;12
5.854;12
5.855;11
5.856;12
5.857;12
5.858;12
5.859;11
5.86;12
5.861;11
5.862;12
5.863;12
5.864;12
5.865;12
5.866;11
5.867;12
5.868;12
5.869;11
5.87;12
5.871;12
5.872;12
5.873;11
5.874;12
5.875;12
5.876;11
5.877;12
5.878;12
5.879;12
5.88;12
5.881;11
5.882;12
5.883;12
5.884;11
5.885;12
5.886;12
5.887;12
5.888;11
5.889;12
5.89;12
5.891;11
5.892;12
5.893;12
5.894;12
5.895;12
5.896;11
5.897;12
5.898;12
5.899;11
5.9;12
5.901;12
5.902;12
5.903;11
5.904;12
5.905;12
5.906;11
5.907;12
5.908;12
5.909;12
5.91;12
5.911;11
5.912;12
5.913;12
5.914;11
5.915;12
5.916;12
5.917;11
5.918;12
5.919;12
5.92;11
5.921;12
5.922;12
5.923;12
5.924;12
5.925;12
5.926;11
5.927;12
5.928;12
5.929;11
5.93;12
5.931;12
5.932;11
5.933;12
5.934;12
5.935;11
5.936;12
5.937;12
5.938;12
5.939;12
5.94;12
5.941;11
5.942;12
5.943;11
5.944;12
5.945;12
5.946;12
5.947;11
5.948;12
5.949;12
5.95;11
5.951;12
5.952;12
5.953;12
5.954;12
5.955;11
5.956;12
5.957;12
5.958;11
5.959;12
5.96;12
5.961;12
5.962;11
5.963;12
5.964;12
5.965;11
5.966;12
5.967;12
5.968;12
5.969;12
5.97;11
5.971;12
5.972;12
5.973;11
5.974;12
5.975;12
5.976;12
5.977;11
5.978;12
5.979;12
5.98;11
5.981;12
5.982;12
5.983;12
5.984;12
5.985;11
5.986;12
5.987;12
5.988;11
5.989;12
5.99;12
5.991;12
5.992;11
5.993;12
5.994;12
5.995;11
5.996;12
5.997;12
5.998;12
5.999;11
6.0;12
6.001;12
6.002;12
6.003;11
6.004;12
6.005;12
6.006;12
6.007;11
6.008;12
6.009;11
6.01;12
6.011;12
6.012;12
6.013;12
6.014;11
6.015;12
6.016;12
6.017;11
6.018;12
6.019;12
6.02;12
6.021;11
6.022;12
6.023;12
6.024;11
6.025;12
6.026;12
6.027;12
6.028;12
6.029;11
6.03;12
6.031;12
6.032;11
6.033;12
6.034;12
6.035;12
6.036;11
6.037;12
6.038;12
6.039;11
6.04;12
6.041;12
6.042;12
6.043;12
6.044;11
6.045;12
6.046;12
6.047;11
6.048;12
6.049;12
6.05;11
6.051;12
6.052;12
6.053;11
6.054;12
6.055;12
6.056;12
6.057;12
6.058;12
6.059;11
6.06;12
6.061;12
6.062;11
6.063;12
6.064;12
6.065;11
6.066;12
6.067;12
6.068;11
6.069;12
6.07;12
6.071;12
6.072;12
6.073;11
6.074;12
6.075;12
6.076;11
6.077;12
6.078;12
6.079;12
6.08;11
6.081;12
6.082;11
6.083;12
6.084;12
6.085;12
6.086;12
6.087;11
6.088;12
6.089;12
6.09;12
6.091;11
6.092;12
6.093;12
6.094;11
6.095;12
6.096;12
6.097;11
6.098;12
6.099;12
6.1;12
6.101;12
6.102;11
6.103;12
6.104;12
6.105;11
6.106;12
6.107;12
6.108;12
6.109;11
6.11;12
6.111;12
6.112;11
6.113;12
6.114;12
6.115;12
6.116;12
6.117;11
6.118;12
6.119;12
6.12;11
6.121;12
6.122;12
6.123;11
6.124;12
6.125;12
6.126;11
6.127;12
6.128;12
6.129;12
6.13;12
6.131;11
6.132;12
6.133;12
6.134;11
6.135;12
6.136;12
6.137;12
6.138;11
6.139;12
6.14;11
6.141;12
6.142;12
6.143;12
6.144;12
6.145;12
6.146;11
6.147;12
6.148;12
6.149;11
6.15;12
6.151;12
6.152;12
6.153;11
6.154;12
6.155;11
6.156;12
6.157;12
6.158;12
6.159;12
6.16;12
6.161;11
6.162;12
6.163;11
6.164;12
6.165;12
6.166;12
6.167;11
6.168;12
6.169;12
6.17;11
6.171;12
6.172;12
6.173;12
6.174;12
6.175;11
6.176;12
6.177;12
6.178;11
6.179;12
6.18;12
6.181;12
6.182;11
6.183;12
6.184;12
6.185;11
6.186;12
6.187;12
6.188;12
6.189;12
6.19;11
6.191;12
6.192;12
6.193;11
6.194;12
6.195;12
6.196;12
6.197;11
6.198;12
6.199;12
6.2;11
6.201;12
6.202;12
6.203;12
6.204;12
6.205;11
6.206;12
6.207;12
6.208;11
6.209;12
6.21;12
6.211;12
6.212;11
6.213;12
6.214;12
6.215;11
6.216;12
6.217;12
6.218;12
6.219;11
6.22;12
6.221;12
6.222;12
6.223;11
6.224;12
6.225;12
6.226;12
6.227;11
6.228;12
6.229;11
6.23;12
6.231;12
6.232;12
6.233;12
6.234;11
6.235;12
6.236;12
6.237;12
6.238;11
6.239;12
6.24;12
6.241;11
6.242;12
6.243;12
6.244;12
6.245;11
6.246;12
6.247;12
6.248;12
6.249;12
6.25;11
6.251;12
6.252;12
6.253;11
6.254;12
6.255;12
6.256;11
6.257;12
6.258;12
6.259;11
6.26;12
6.261;12
6.262;12
6.263;12
6.264;11
6.265;12
6.266;12
6.267;11
6.268;12
6.269;12
6.27;12
6.271;11
6.272;12
6.273;12
6.274;12
6.275;11
6.276;12
6.277;12
6.278;12
6.279;12
6.28;11
6.281;12
6.282;12
6.283;11
6.284;12
6.285;12
6.286;12
6.287;11
6.288;12
6.289;12
6.29;11
6.291;12
6.292;12
6.293;12
6.294;12
6.295;11
6.296;12
6.297;12
6.298;11
6.299;12
6.3;12
6.301;12
6.302;11
6.303;12
6.304;12
6.305;11
6.306;12
6.307;12
6.308;12
6.309;12
6.31;11
6.311;12
6.312;12
6.313;11
6.314;12
6.315;12
6.316;12
6.317;11
6.318;12
6.319;12
6.32;11
6.321;12
6.322;12
6.323;12
6.324;12
6.325;11
6.326;12
6.327;12
6.328;11
6.329;12
6.33;12
6.331;12
6.332;11
6.333;12
6.334;12
6.335;11
6.336;12
6.337;12
6.338;12
6.339;12
6.34;12
6.341;11
6.342;12
6.343;12
6.344;11
6.345;12
6.346;12
6.347;11
6.348;12
6.349;12
6.35;11
6.351;12
6.352;12
6.353;12
6.354;12
6.355;12
6.356;11
6.357;12
6.358;12
6.359;11
6.36;12
6.361;12
6.362;11
6.363;12
6.364;12
6.365;11
6.366;12
6.367;12
6.368;12
6.369;12
6.37;12
6.371;11
6.372;12
6.373;12
6.374;11
6.375;12
6.376;12
6.377;12
6.378;11
6.379;12
6.38;12
6.381;11
6.382;12
6.383;12
6.384;12
6.385;12
6.386;11
6.387;12
6.388;12
6.389;11
6.39;12
6.391;12
6.392;12
6.393;11
6.394;12
6.395;11
6.396;12
6.397;12
6.398;12
6.399;12
6.4;12
6.401;11
6.402;12
6.403;12
6.404;11
6.405;12
6.406;12
6.407;12
6.408;11
6.409;12
6.41;12
6.411;11
6.412;12
6.413;12
6.414;12
6.415;12
6.416;11
6.417;12
6.418;12
6.419;12
6.42;11
6.421;12
6.422;12
6.423;11
6.424;12
6.425;12
6.426;11
6.427;12
6.428;12
6.429;12
6.43;12
6.431;11
6.432;12
6.433;12
6.434;11
6.435;12
6.436;12
6.437;12
6.438;11
6.439;12
6.44;12
6.441;11
6.442;12
6.443;12
6.444;12
6.445;12
6.446;11
6.447;12
6.448;12
6.449;12
6.45;11
6.451;12
6.452;12
6.453;12
6.454;11
6.455;12
6.456;11
6.457;12
6.458;12
6.459;12
6.46;12
6.461;11
6.462;12
6.463;12
6.464;12
6.465;11
6.466;12
6.467;12
6.468;11
6.469;12
6.47;12
6.471;11
6.472;12
6.473;12
6.474;12
6.475;12
6.476;11
6.477;12
6.478;12
6.479;12
6.48;11
6.481;12
6.482;12
6.483;12
6.484;11
6.485;12
6.486;11
6.487;12
6.488;12
6.489;12
6.49;12
6.491;12
6.492;11
6.493;12
6.494;12
6.495;11
6.496;12
6.497;12
6.498;12
6.499;11
6.5;12
6.501;12
6.502;11
6.503;12
6.504;12
6.505;12
6.506;12
6.507;11
6.508;12
6.509;12
6.51;11
6.511;12
6.512;12
6.513;12
6.514;11
6.515;12
6.516;12
6.517;11
6.518;12
6.519;12
6.52;12
6.521;12
6.522;11
6.523;12
6.524;12
6.525;11
6.526;12
6.527;12
6.528;12
6.529;11
6.53;12
6.531;12
6.532;11
6.533;12
6.534;12
6.535;12
6.536;12
6.537;11
6.538;12
6.539;12
6.54;12
6.541;11
6.542;12
6.543;12
6.544;11
6.545;12
6.546;12
6.547;11
6.548;12
6.549;12
6.55;12
6.551;12
6.552;11
6.553;12
6.554;12
6.555;12
6.556;11
6.557;12
6.558;12
6.559;12
6.56;11
6.561;12
6.562;11
6.563;12
6.564;12
6.565;12
6.566;12
6.567;11
6.568;12
6.569;12
6.57;12
6.571;11
6.572;12
6.573;12
6.574;12
6.575;11
6.576;12
6.577;12
6.578;11
6.579;12
6.58;12
6.581;12
6.582;12
6.583;11
6.584;12
6.585;12
6.586;11
6.587;12
6.588;12
6.589;12
6.59;11
6.591;12
6.592;12
6.593;11
6.594;12
6.595;12
6.596;12
6.597;12
6.598;11
6.599;12
6.6;12
6.601;12
6.602;11
6.603;12
6.604;12
6.605;11
6.606;12
6.607;12
6.608;11
6.609;12
6.61;12
6.611;12
6.612;12
6.613;11
6.614;12
6.615;12
6.616;12
6.617;11
6.618;12
6.619;12
6.62;12
6.621;11
6.622;12
6.623;12
6.624;11
6.625;12
6.626;12
6.627;12
6.628;12
6.629;11
6.63;12
6.631;12
6.632;11
6.633;12
6.634;12
6.635;12
6.636;11
6.637;12
6.638;12
6.639;11
6.64;12
6.641;12
6.642;12
6.643;12
6.644;11
6.645;12
6.646;12
6.647;11
6.648;12
6.649;12
6.65;12
6.651;11
6.652;12
6.653;12
6.654;11
6.655;12
6.656;12
6.657;12
6.658;12
6.659;11
6.66;12
6.661;12
6.662;11
6.663;12
6.664;12
6.665;12
6.666;11
6.667;12
6.668;12
6.669;11
6.67;12
6.671;12
6.672;12
6.673;12
6.674;11
6.675;12
6.676;12
6.677;11
6.678;12
6.679;12
6.68;12
6.681;11
6.682;12
6.683;12
6.684;11
6.685;12
6.686;12
6.687;12
6.688;12
6.689;11
6.69;12
6.691;12
6.692;11
6.693;12
6.694;12
6.695;12
6.696;11
6.697;12
6.698;12
6.699;11
6.7;12
6.701;12
6.702;12
6.703;12
6.704;11
6.705;12
6.706;12
6.707;11
6.708;12
6.709;12
6.71;12
6.711;11
6.712;12
6.713;12
6.714;11
6.715;12
6.716;12
6.717;12
6.718;12
6.719;11
6.72;12
6.721;12
6.722;11
6.723;12
6.724;12
6.725;12
6.726;11
6.727;12
6.728;12
6.729;11
6.73;12
6.731;12
6.732;12
6.733;12
6.734;11
6.735;12
6.736;12
6.737;11
6.738;12
6.739;12
6.74;12
6.741;11
6.742;12
6.743;12
6.744;11
6.745;12
6.746;12
6.747;12
6.748;12
6.749;11
6.75;12
6.751;12
6.752;11
6.753;12
6.754;12
6.755;12
6.756;11
6.757;12
6.758;12
6.759;11
6.76;12
6.761;12
6.762;12
6.763;12
6.764;12
6.765;11
6.766;12
6.767;12
6.768;11
6.769;12
6.77;12
6.771;11
6.772;12
6.773;12
6.774;11
6.775;12
6.776;12
6.777;12
6.778;12
6.779;12
6.78;11
6.781;12
6.782;12
6.783;11
6.784;12
6.785;12
6.786;12
6.787;11
6.788;12
6.789;12
6.79;11
6.791;12
6.792;12
6.793;12
6.794;12
6.795;11
6.796;12
6.797;12
6.798;11
6.799;12
6.8;12
6.801;12
6.802;11
6.803;12
6.804;11
6.805;12
6.806;12
6.807;12
6.808;12
6.809;12
6.81;11
6.811;12
6.812;12
6.813;11
6.814;12
6.815;12
6.816;12
6.817;11
6.818;12
6.819;12
6.82;11
6.821;12
6.822;12
6.823;12
6.824;12
6.825;12
6.826;11
6.827;12
6.828;12
6.829;11
6.83;12
6.831;12
6.832;11
6.833;12
6.834;12
6.835;11
6.836;12
6.837;12
6.838;12
6.839;-65524
6.84;12
6.841;11
6.842;12
6.843;12
6.844;11
6.845;12
6.846;12
6.847;12
6.848;11
6.849;12
6.85;11
6.851;12
6.852;12
6.853;12
6.854;12
6.855;12
6.856;11
6.857;12
6.858;12
6.859;11
6.86;12
6.861;12
6.862;12
6.863;11
6.864;12
6.865;12
6.866;11
6.867;12
6.868;12
6.869;12
6.87;12
6.871;11
6.872;12
6.873;12
6.874;12
6.875;11
6.876;12
6.877;12
6.878;11
6.879;12
6.88;12
6.881;11
6.882;12
6.883;12
6.884;12
6.885;12
6.886;12
6.887;11
6.888;12
6.889;12
6.89;11
6.891;12
6.892;12
6.893;12
6.894;11
6.895;12
6.896;11
6.897;12
6.898;12
6.899;12
6.9;12
6.901;12
6.902;11
6.903;12
6.904;12
6.905;11
6.906;12
6.907;12
6.908;12
6.909;11
6.91;12
6.911;12
6.912;11
6.913;12
6.914;12
6.915;12
6.916;12
6.917;12
6.918;11
6.919;12
6.92;12
6.921;11
6.922;12
6.923;12
6.924;12
6.925;11
6.926;12
6.927;11
6.928;12
6.929;12
6.93;12
6.931;12
6.932;12
6.933;11
6.934;12
6.935;12
6.936;11
6.937;12
6.938;12
6.939;12
6.94;11
6.941;12
6.942;11
6.943;12
6.944;12
6.945;12
6.946;12
6.947;12
6.948;11
6.949;12
6.95;12
6.951;12
6.952;11
6.953;12
6.954;12
6.955;11
6.956;12
6.957;12
6.958;11
6.959;12
6.96;12
6.961;12
6.962;12
6.963;12
6.964;11
6.965;12
6.966;12
6.967;11
6.968;12
6.969;12
6.97;12
6.971;11
6.972;12
6.973;12
6.974;11
6.975;12
6.976;12
6.977;12
6.978;12
6.979;11
6.98;12
6.981;12
6.982;11
