t [s]; speed [encoder diff @ 1KHz]
4.654;8
4.655;7
4.656;8
4.657;7
4.658;8
4.659;7
4.66;8
4.661;8
4.662;7
4.663;8
4.664;7
4.665;8
4.666;7
4.667;8
4.668;7
4.669;8
4.67;7
4.671;8
4.672;7
4.673;8
4.674;8
4.675;7
4.676;7
4.677;8
4.678;8
4.679;7
4.68;8
4.681;7
4.682;8
4.683;7
4.684;8
4.685;7
4.686;8
4.687;8
4.688;7
4.689;8
4.69;7
4.691;8
4.692;7
4.693;8
4.694;7
4.695;8
4.696;8
4.697;7
4.698;8
4.699;7
4.7;8
4.701;7
4.702;7
4.703;8
4.704;8
4.705;8
4.706;7
4.707;7
4.708;8
4.709;7
4.71;8
4.711;7
4.712;8
4.713;8
4.714;7
4.715;8
4.716;7
4.717;8
4.718;7
4.719;8
4.72;7
4.721;8
4.722;8
4.723;7
4.724;8
4.725;7
4.726;8
4.727;7
4.728;7
4.729;8
4.73;8
4.731;8
4.732;7
4.733;8
4.734;7
4.735;8
4.736;7
4.737;7
4.738;8
4.739;8
4.74;7
4.741;8
4.742;7
4.743;8
4.744;8
4.745;7
4.746;7
4.747;8
4.748;8
4.749;7
4.75;8
4.751;7
4.752;8
4.753;7
4.754;8
4.755;7
4.756;8
4.757;8
4.758;7
4.759;8
4.76;7
4.761;8
4.762;7
4.763;8
4.764;7
4.765;8
4.766;8
4.767;7
4.768;8
4.769;7
4.77;8
4.771;7
4.772;8
4.773;7
4.774;8
4.775;8
4.776;7
4.777;8
4.778;7
4.779;8
4.78;7
4.781;7
4.782;8
4.783;8
4.784;8
4.785;7
4.786;8
4.787;7
4.788;8
4.789;7
4.79;7
4.791;8
4.792;8
4.793;7
4.794;8
4.795;7
4.796;8
4.797;7
4.798;8
4.799;7
4.8;8
4.801;8
4.802;7
4.803;8
4.804;7
4.805;8
4.806;7
4.807;8
4.808;7
4.809;8
4.81;8
4.811;7
4.812;8
4.813;7
4.814;8
4.815;7
4.816;8
4.817;7
4.818;8
4.819;8
4.82;7
4.821;8
4.822;7
4.823;8
4.824;7
4.825;8
4.826;7
4.827;8
4.828;8
4.829;7
4.83;8
4.831;7
4.832;8
4.833;7
4.834;8
4.835;7
4.836;8
4.837;8
4.838;7
4.839;8
4.84;7
4.841;8
4.842;7
4.843;8
4.844;7
4.845;8
4.846;8
4.847;7
4.848;8
4.849;7
4.85;8
4.851;7
4.852;8
4.853;7
4.854;8
4.855;8
4.856;7
4.857;8
4.858;7
4.859;8
4.86;7
4.861;8
4.862;7
4.863;8
4.864;8
4.865;7
4.866;8
4.867;7
4.868;8
4.869;7
4.87;7
4.871;8
4.872;8
4.873;8
4.874;7
4.875;8
4.876;7
4.877;8
4.878;7
4.879;7
4.88;8
4.881;8
4.882;8
4.883;7
4.884;8
4.885;7
4.886;8
4.887;7
4.888;7
4.889;8
4.89;8
4.891;8
4.892;7
4.893;8
4.894;7
4.895;8
4.896;7
4.897;8
4.898;7
4.899;8
4.9;8
4.901;7
4.902;8
4.903;7
4.904;8
4.905;7
4.906;8
4.907;7
4.908;8
4.909;8
4.91;7
4.911;8
4.912;7
4.913;8
4.914;7
4.915;8
4.916;7
4.917;8
4.918;8
4.919;7
4.92;8
4.921;7
4.922;8
4.923;7
4.924;8
4.925;7
4.926;8
4.927;8
4.928;7
4.929;8
4.93;7
4.931;8
4.932;7
4.933;8
4.934;7
4.935;8
4.936;8
4.937;7
4.938;8
4.939;7
4.94;8
4.941;7
4.942;8
4.943;7
4.944;8
4.945;8
4.946;7
4.947;8
4.948;7
4.949;8
4.95;7
4.951;8
4.952;7
4.953;8
4.954;8
4.955;7
4.956;8
4.957;7
4.958;8
4.959;7
4.96;8
4.961;7
4.962;8
4.963;8
4.964;7
4.965;8
4.966;7
4.967;8
4.968;8
4.969;7
4.97;7
4.971;8
4.972;8
4.973;7
4.974;8
4.975;7
4.976;8
4.977;8
4.978;7
4.979;7
4.98;8
4.981;8
4.982;7
4.983;8
4.984;7
4.985;8
4.986;8
4.987;7
4.988;7
4.989;8
4.99;8
4.991;8
4.992;7
4.993;8
4.994;7
4.995;8
4.996;7
4.997;7
4.998;8
4.999;8
5.0;8
5.001;7
5.002;8
5.003;7
5.004;8
5.005;7
5.006;7
5.007;8
5.008;8
5.009;8
5.01;7
5.011;8
5.012;7
5.013;8
5.014;7
5.015;8
5.016;7
5.017;8
5.018;8
5.019;7
5.02;8
5.021;7
5.022;8
5.023;7
5.024;8
5.025;7
5.026;8
5.027;8
5.028;7
5.029;8
5.03;7
5.031;8
5.032;7
5.033;8
5.034;7
5.035;8
5.036;8
5.037;7
5.038;8
5.039;7
5.04;8
5.041;7
5.042;8
5.043;7
5.044;8
5.045;8
5.046;7
5.047;8
5.048;7
5.049;8
5.05;7
5.051;8
5.052;7
5.053;8
5.054;8
5.055;7
5.056;8
5.057;7
5.058;8
5.059;7
5.06;8
5.061;7
5.062;8
5.063;8
5.064;7
5.065;8
5.066;7
5.067;8
5.068;8
5.069;7
5.07;7
5.071;8
5.072;8
5.073;8
5.074;7
5.075;8
5.076;7
5.077;8
5.078;7
5.079;7
5.08;8
5.081;8
5.082;7
5.083;8
5.084;7
5.085;8
5.086;8
5.087;7
5.088;8
5.089;7
5.09;8
5.091;7
5.092;8
5.093;7
5.094;8
5.095;8
5.096;7
5.097;8
5.098;7
5.099;8
5.1;8
5.101;7
5.102;7
5.103;8
5.104;8
5.105;7
5.106;8
5.107;7
5.108;8
5.109;8
5.11;7
5.111;8
5.112;7
5.113;8
5.114;7
5.115;8
5.116;7
5.117;8
5.118;8
5.119;7
5.12;8
5.121;7
5.122;8
5.123;7
5.124;8
5.125;7
5.126;8
5.127;8
5.128;7
5.129;8
5.13;7
5.131;8
5.132;7
5.133;8
5.134;7
5.135;8
5.136;8
5.137;7
5.138;8
5.139;7
5.14;8
5.141;7
5.142;8
5.143;7
5.144;8
5.145;8
5.146;7
5.147;8
5.148;7
5.149;8
5.15;7
5.151;8
5.152;7
5.153;8
5.154;8
5.155;7
5.156;8
5.157;7
5.158;8
5.159;7
5.16;8
5.161;7
5.162;8
5.163;8
5.164;7
5.165;8
5.166;7
5.167;8
5.168;7
5.169;8
5.17;7
5.171;8
5.172;8
5.173;7
5.174;8
5.175;7
5.176;8
5.177;7
5.178;8
5.179;7
5.18;8
5.181;8
5.182;7
5.183;8
5.184;7
5.185;8
5.186;7
5.187;8
5.188;7
5.189;8
5.19;8
5.191;7
5.192;8
5.193;7
5.194;8
5.195;8
5.196;7
5.197;7
5.198;8
5.199;8
5.2;8
5.201;7
5.202;7
5.203;8
5.204;8
5.205;7
5.206;7
5.207;8
5.208;8
5.209;7
5.21;8
5.211;7
5.212;8
5.213;8
5.214;7
5.215;7
5.216;8
5.217;8
5.218;7
5.219;8
5.22;7
5.221;8
5.222;8
5.223;7
5.224;8
5.225;7
5.226;8
5.227;7
5.228;8
5.229;7
5.23;8
5.231;8
5.232;7
5.233;8
5.234;7
5.235;8
5.236;8
5.237;7
5.238;8
5.239;7
5.24;8
5.241;7
5.242;7
5.243;8
5.244;8
5.245;8
5.246;7
5.247;8
5.248;7
5.249;8
5.25;7
5.251;7
5.252;8
5.253;8
5.254;8
5.255;7
5.256;8
5.257;7
5.258;8
5.259;7
5.26;7
5.261;8
5.262;8
5.263;8
5.264;7
5.265;8
5.266;7
5.267;8
5.268;7
5.269;7
5.27;8
5.271;8
5.272;8
5.273;7
5.274;8
5.275;7
5.276;8
5.277;7
5.278;8
5.279;7
5.28;8
5.281;8
5.282;7
5.283;8
5.284;7
5.285;8
5.286;7
5.287;8
5.288;7
5.289;8
5.29;8
5.291;7
5.292;8
5.293;7
5.294;8
5.295;7
5.296;8
5.297;7
5.298;8
5.299;8
5.3;7
5.301;8
5.302;7
5.303;8
5.304;7
5.305;8
5.306;7
5.307;8
5.308;8
5.309;7
5.31;8
5.311;7
5.312;8
5.313;7
5.314;8
5.315;7
5.316;8
5.317;8
5.318;7
5.319;8
5.32;7
5.321;8
5.322;7
5.323;8
5.324;7
5.325;8
5.326;8
5.327;7
5.328;8
5.329;7
5.33;8
5.331;8
5.332;7
5.333;7
5.334;8
5.335;8
5.336;7
5.337;8
5.338;7
5.339;8
5.34;8
5.341;7
5.342;8
5.343;7
5.344;8
5.345;7
5.346;8
5.347;7
5.348;8
5.349;8
5.35;7
5.351;8
5.352;7
5.353;8
5.354;8
5.355;7
5.356;8
5.357;7
5.358;8
5.359;7
5.36;8
5.361;7
5.362;8
5.363;8
5.364;7
5.365;8
5.366;7
5.367;8
5.368;7
5.369;8
5.37;7
5.371;8
5.372;8
5.373;7
5.374;8
5.375;7
5.376;8
5.377;7
5.378;8
5.379;7
5.38;8
5.381;8
5.382;7
5.383;8
5.384;7
5.385;8
5.386;8
5.387;7
5.388;7
5.389;8
5.39;8
5.391;7
5.392;8
5.393;7
5.394;8
5.395;8
5.396;7
5.397;8
5.398;7
5.399;8
5.4;8
5.401;7
5.402;8
5.403;7
5.404;8
5.405;7
5.406;8
5.407;7
5.408;8
5.409;8
5.41;7
5.411;8
5.412;7
5.413;8
5.414;7
5.415;8
5.416;7
5.417;8
5.418;8
5.419;7
5.42;8
5.421;7
5.422;8
5.423;7
5.424;8
5.425;7
5.426;8
5.427;8
5.428;7
5.429;8
5.43;7
5.431;8
5.432;8
5.433;7
5.434;7
5.435;8
5.436;8
5.437;8
5.438;7
5.439;8
5.44;7
5.441;8
5.442;7
5.443;8
5.444;7
5.445;8
5.446;8
5.447;7
5.448;8
5.449;7
5.45;8
5.451;7
5.452;8
5.453;7
5.454;8
5.455;8
5.456;7
5.457;8
5.458;7
5.459;8
5.46;8
5.461;7
5.462;7
5.463;8
5.464;8
5.465;7
5.466;8
5.467;7
5.468;8
5.469;8
5.47;7
5.471;7
5.472;8
5.473;8
5.474;8
5.475;7
5.476;8
5.477;7
5.478;8
5.479;7
5.48;8
5.481;7
5.482;8
5.483;8
5.484;7
5.485;8
5.486;7
5.487;8
5.488;7
5.489;8
5.49;7
5.491;8
5.492;8
5.493;7
5.494;8
5.495;7
5.496;8
5.497;7
5.498;8
5.499;7
5.5;8
5.501;8
5.502;7
5.503;8
5.504;7
5.505;8
5.506;8
5.507;7
5.508;8
5.509;7
5.51;8
5.511;8
5.512;7
5.513;8
5.514;7
5.515;8
5.516;7
5.517;8
5.518;7
5.519;8
5.52;8
5.521;7
5.522;8
5.523;7
5.524;8
5.525;7
5.526;8
5.527;7
5.528;8
5.529;8
5.53;8
5.531;7
5.532;8
5.533;7
5.534;8
5.535;7
5.536;7
5.537;8
5.538;8
5.539;8
5.54;7
5.541;8
5.542;7
5.543;8
5.544;7
5.545;8
5.546;7
5.547;8
5.548;8
5.549;7
5.55;8
5.551;7
5.552;8
5.553;7
5.554;8
5.555;7
5.556;8
5.557;8
5.558;7
5.559;8
5.56;7
5.561;8
5.562;8
5.563;7
5.564;8
5.565;7
5.566;8
5.567;8
5.568;7
5.569;8
5.57;7
5.571;8
5.572;7
5.573;8
5.574;7
5.575;8
5.576;8
5.577;7
5.578;8
5.579;7
5.58;8
5.581;8
5.582;7
5.583;7
5.584;8
5.585;8
5.586;8
5.587;7
5.588;8
5.589;7
5.59;8
5.591;7
5.592;8
5.593;7
5.594;8
5.595;8
5.596;7
5.597;8
5.598;7
5.599;8
5.6;8
5.601;7
5.602;7
5.603;8
5.604;8
5.605;8
5.606;7
5.607;8
5.608;7
5.609;8
5.61;7
5.611;8
5.612;7
5.613;8
5.614;8
5.615;7
5.616;8
5.617;7
5.618;8
5.619;8
5.62;7
5.621;7
5.622;8
5.623;8
5.624;8
5.625;7
5.626;8
5.627;7
5.628;8
5.629;7
5.63;8
5.631;7
5.632;8
5.633;8
5.634;7
5.635;8
5.636;7
5.637;8
5.638;8
5.639;7
5.64;7
5.641;8
5.642;8
5.643;8
5.644;7
5.645;8
5.646;7
5.647;8
5.648;7
5.649;8
5.65;7
5.651;8
5.652;8
5.653;7
5.654;8
5.655;7
5.656;8
5.657;8
5.658;7
5.659;8
5.66;7
5.661;8
5.662;8
5.663;7
5.664;8
5.665;7
5.666;8
5.667;8
5.668;7
5.669;7
5.67;8
5.671;8
5.672;8
5.673;7
5.674;8
5.675;7
5.676;8
5.677;7
5.678;8
5.679;7
5.68;8
5.681;8
5.682;7
5.683;8
5.684;7
5.685;8
5.686;7
5.687;8
5.688;7
5.689;8
5.69;8
5.691;8
5.692;7
5.693;8
5.694;7
5.695;8
5.696;7
5.697;8
5.698;7
5.699;8
5.7;8
5.701;7
5.702;8
5.703;8
5.704;7
5.705;8
5.706;7
5.707;8
5.708;7
5.709;8
5.71;8
5.711;7
5.712;8
5.713;7
5.714;8
5.715;8
5.716;7
5.717;7
5.718;8
5.719;8
5.72;8
5.721;7
5.722;8
5.723;7
5.724;8
5.725;7
5.726;8
5.727;7
5.728;8
5.729;8
5.73;8
5.731;7
5.732;8
5.733;7
5.734;8
5.735;7
5.736;8
5.737;7
5.738;8
5.739;8
5.74;7
5.741;8
5.742;7
5.743;8
5.744;8
5.745;7
5.746;8
5.747;7
5.748;8
5.749;8
5.75;7
5.751;8
5.752;7
5.753;8
5.754;8
5.755;7
5.756;7
5.757;8
5.758;8
5.759;8
5.76;7
5.761;8
5.762;7
5.763;8
5.764;7
5.765;8
5.766;7
5.767;8
5.768;8
5.769;7
5.77;8
5.771;7
5.772;8
5.773;8
5.774;7
5.775;7
5.776;8
5.777;8
5.778;8
5.779;7
5.78;8
5.781;7
5.782;8
5.783;8
5.784;7
5.785;7
5.786;8
5.787;8
5.788;8
5.789;7
5.79;8
5.791;7
5.792;8
5.793;7
5.794;8
5.795;7
5.796;8
5.797;8
5.798;7
5.799;8
5.8;7
5.801;8
5.802;8
5.803;7
5.804;8
5.805;7
5.806;8
5.807;8
5.808;7
5.809;8
5.81;7
5.811;8
5.812;8
5.813;7
5.814;7
5.815;8
5.816;8
5.817;8
5.818;7
5.819;8
5.82;7
5.821;8
5.822;8
5.823;7
5.824;7
5.825;8
5.826;8
5.827;8
5.828;7
5.829;8
5.83;7
5.831;8
5.832;7
5.833;8
5.834;7
5.835;8
5.836;8
5.837;7
5.838;8
5.839;7
5.84;8
5.841;8
5.842;7
5.843;8
5.844;7
5.845;8
5.846;8
5.847;7
5.848;8
5.849;8
5.85;7
5.851;8
5.852;7
5.853;7
5.854;8
5.855;8
5.856;8
5.857;7
5.858;8
5.859;7
5.86;8
5.861;8
5.862;7
5.863;7
5.864;8
5.865;8
5.866;8
5.867;7
5.868;8
5.869;7
5.87;8
5.871;8
5.872;7
5.873;8
5.874;7
5.875;8
5.876;8
5.877;7
5.878;8
5.879;7
5.88;8
5.881;7
5.882;8
5.883;7
5.884;8
5.885;8
5.886;8
5.887;7
5.888;8
5.889;7
5.89;8
5.891;7
5.892;8
5.893;7
5.894;8
5.895;8
5.896;8
5.897;7
5.898;8
5.899;7
5.9;8
5.901;7
5.902;8
5.903;7
5.904;8
5.905;8
5.906;7
5.907;8
5.908;8
5.909;7
5.91;8
5.911;7
5.912;8
5.913;7
5.914;8
5.915;8
5.916;7
5.917;8
5.918;8
5.919;7
5.92;8
5.921;7
5.922;8
5.923;7
5.924;8
5.925;8
5.926;8
5.927;7
5.928;8
5.929;7
5.93;8
5.931;7
5.932;8
5.933;7
5.934;8
5.935;8
5.936;7
5.937;8
5.938;8
5.939;7
5.94;8
5.941;7
5.942;8
5.943;7
5.944;8
5.945;8
5.946;7
5.947;8
5.948;7
5.949;8
5.95;8
5.951;7
5.952;8
5.953;7
5.954;8
5.955;8
5.956;7
5.957;8
5.958;7
5.959;8
5.96;8
5.961;7
5.962;8
5.963;7
5.964;8
5.965;8
5.966;7
5.967;8
5.968;8
5.969;7
5.97;8
5.971;7
5.972;8
5.973;7
5.974;8
5.975;8
5.976;7
5.977;8
5.978;8
5.979;7
5.98;8
5.981;7
5.982;8
5.983;7
5.984;8
5.985;8
5.986;7
5.987;8
5.988;7
5.989;8
5.99;8
5.991;7
5.992;8
5.993;7
5.994;8
5.995;8
5.996;7
5.997;8
5.998;7
5.999;8
6.0;8
6.001;7
6.002;8
6.003;7
6.004;8
6.005;8
6.006;7
6.007;8
6.008;7
6.009;8
6.01;7
6.011;8
6.012;7
6.013;8
6.014;8
6.015;8
6.016;7
6.017;8
6.018;7
6.019;8
6.02;8
6.021;7
6.022;8
6.023;7
6.024;8
6.025;8
6.026;7
6.027;8
6.028;7
6.029;8
6.03;8
6.031;7
6.032;7
6.033;8
6.034;8
6.035;8
6.036;7
6.037;8
6.038;7
6.039;8
6.04;7
6.041;8
6.042;7
6.043;8
6.044;8
6.045;8
6.046;7
6.047;8
6.048;7
6.049;8
6.05;7
6.051;8
6.052;7
6.053;8
6.054;8
6.055;8
6.056;7
6.057;8
6.058;7
6.059;8
6.06;8
6.061;7
6.062;7
6.063;8
6.064;8
6.065;8
6.066;7
6.067;8
6.068;7
6.069;8
6.07;8
6.071;7
6.072;7
6.073;8
6.074;8
6.075;8
6.076;7
6.077;8
6.078;7
6.079;8
6.08;7
6.081;8
6.082;7
6.083;8
6.084;8
6.085;8
6.086;7
6.087;8
6.088;7
6.089;8
6.09;7
6.091;8
6.092;7
6.093;8
6.094;8
6.095;8
6.096;7
6.097;8
6.098;7
6.099;8
6.1;8
6.101;7
6.102;7
6.103;8
6.104;8
6.105;8
6.106;7
6.107;8
6.108;7
6.109;8
6.11;8
6.111;7
6.112;7
6.113;8
6.114;8
6.115;8
6.116;7
6.117;8
6.118;7
6.119;8
6.12;7
6.121;8
6.122;7
6.123;8
6.124;8
6.125;8
6.126;7
6.127;8
6.128;7
6.129;8
6.13;8
6.131;7
6.132;8
6.133;7
6.134;8
6.135;8
6.136;7
6.137;8
6.138;7
6.139;8
6.14;8
6.141;7
6.142;8
6.143;7
6.144;8
6.145;8
6.146;7
6.147;8
6.148;8
6.149;7
6.15;8
6.151;7
6.152;8
6.153;7
6.154;8
6.155;8
6.156;7
6.157;8
6.158;8
6.159;7
6.16;8
6.161;7
6.162;8
6.163;7
6.164;8
6.165;8
6.166;8
6.167;7
6.168;8
6.169;7
6.17;8
6.171;7
6.172;8
6.173;7
6.174;8
6.175;8
6.176;8
6.177;7
6.178;8
6.179;7
6.18;8
6.181;8
6.182;7
6.183;7
6.184;8
6.185;8
6.186;8
6.187;7
6.188;8
6.189;7
6.19;8
6.191;8
6.192;7
6.193;8
6.194;7
6.195;8
6.196;8
6.197;7
6.198;8
6.199;8
6.2;7
6.201;8
6.202;7
6.203;8
6.204;7
6.205;8
6.206;8
6.207;7
6.208;8
6.209;8
6.21;7
6.211;8
6.212;8
6.213;7
6.214;7
6.215;8
6.216;8
6.217;8
6.218;7
6.219;8
6.22;7
6.221;8
6.222;8
6.223;7
6.224;7
6.225;8
6.226;8
6.227;8
6.228;7
6.229;8
6.23;7
6.231;8
6.232;8
6.233;7
6.234;8
6.235;7
6.236;8
6.237;8
6.238;7
6.239;8
6.24;8
6.241;7
6.242;8
6.243;7
6.244;8
6.245;7
6.246;8
6.247;8
6.248;8
6.249;7
6.25;8
6.251;7
6.252;8
6.253;7
6.254;8
6.255;7
6.256;8
6.257;8
6.258;8
6.259;7
6.26;8
6.261;7
6.262;8
6.263;8
6.264;7
6.265;8
6.266;7
6.267;8
6.268;8
6.269;7
6.27;8
6.271;7
6.272;8
6.273;8
6.274;7
6.275;8
6.276;7
6.277;8
6.278;8
6.279;7
6.28;8
6.281;8
6.282;7
6.283;8
6.284;7
6.285;8
6.286;7
6.287;8
6.288;8
6.289;8
6.29;7
6.291;8
6.292;7
6.293;8
6.294;7
6.295;8
6.296;7
6.297;8
6.298;8
6.299;8
6.3;7
6.301;8
6.302;7
6.303;8
6.304;8
6.305;7
6.306;8
6.307;7
6.308;8
6.309;8
6.31;7
6.311;8
6.312;8
6.313;7
6.314;8
6.315;7
6.316;8
6.317;7
6.318;8
6.319;8
6.32;8
6.321;7
6.322;8
6.323;7
6.324;8
6.325;7
6.326;8
6.327;7
6.328;8
6.329;8
6.33;8
6.331;7
6.332;8
6.333;7
6.334;8
6.335;8
6.336;7
6.337;8
6.338;7
6.339;8
6.34;8
6.341;7
6.342;8
6.343;7
6.344;8
6.345;8
6.346;7
6.347;8
6.348;7
6.349;8
6.35;8
6.351;8
6.352;7
6.353;8
6.354;7
6.355;8
6.356;7
6.357;8
6.358;7
6.359;8
6.36;8
6.361;8
6.362;7
6.363;8
6.364;7
6.365;8
6.366;8
6.367;7
6.368;8
6.369;7
6.37;8
6.371;8
6.372;7
6.373;8
6.374;8
6.375;7
6.376;8
6.377;7
6.378;8
6.379;7
6.38;8
6.381;8
6.382;8
6.383;7
6.384;8
6.385;7
6.386;8
6.387;8
6.388;7
6.389;8
6.39;7
6.391;8
6.392;8
6.393;7
6.394;8
6.395;8
6.396;7
6.397;8
6.398;7
6.399;8
6.4;7
6.401;8
6.402;8
6.403;8
6.404;7
6.405;8
6.406;7
6.407;8
6.408;8
6.409;7
6.41;8
6.411;7
6.412;8
6.413;8
6.414;7
6.415;8
6.416;8
6.417;7
6.418;8
6.419;7
6.42;8
6.421;7
6.422;8
6.423;8
6.424;8
6.425;7
6.426;8
6.427;7
6.428;8
6.429;8
6.43;7
6.431;7
6.432;8
6.433;8
6.434;8
6.435;7
6.436;8
6.437;7
6.438;8
6.439;8
6.44;7
6.441;8
6.442;7
6.443;8
6.444;8
6.445;8
6.446;7
6.447;8
6.448;7
6.449;8
6.45;8
6.451;7
6.452;7
6.453;8
6.454;8
6.455;8
6.456;7
6.457;8
6.458;8
6.459;7
6.46;8
6.461;7
6.462;8
6.463;7
6.464;8
6.465;8
6.466;8
6.467;7
6.468;8
6.469;7
6.47;8
6.471;8
6.472;7
6.473;8
6.474;7
6.475;8
6.476;8
6.477;7
6.478;8
6.479;8
6.48;7
6.481;8
6.482;7
6.483;8
6.484;7
6.485;8
6.486;8
6.487;8
6.488;7
6.489;8
6.49;7
6.491;8
6.492;8
6.493;7
6.494;7
6.495;8
6.496;8
6.497;8
6.498;7
6.499;8
6.5;7
6.501;8
6.502;8
6.503;7
6.504;8
6.505;7
6.506;8
6.507;8
6.508;8
6.509;7
6.51;8
6.511;7
6.512;8
6.513;7
6.514;8
6.515;7
6.516;8
6.517;8
6.518;8
6.519;7
6.52;8
6.521;7
6.522;8
6.523;8
6.524;7
6.525;8
6.526;7
6.527;8
6.528;8
6.529;8
6.53;7
6.531;8
6.532;7
6.533;8
6.534;8
6.535;7
6.536;8
6.537;7
6.538;8
6.539;8
6.54;7
6.541;8
6.542;8
6.543;7
6.544;8
6.545;7
6.546;8
6.547;7
6.548;8
6.549;8
6.55;8
6.551;7
6.552;8
6.553;7
6.554;8
6.555;7
6.556;8
6.557;7
6.558;8
6.559;8
6.56;8
6.561;7
6.562;8
6.563;7
6.564;8
6.565;8
6.566;7
6.567;8
6.568;7
6.569;8
6.57;8
6.571;7
6.572;8
6.573;8
6.574;7
6.575;8
6.576;7
6.577;8
6.578;7
6.579;8
6.58;8
6.581;8
6.582;7
6.583;8
6.584;7
6.585;8
6.586;8
6.587;7
6.588;8
6.589;7
6.59;8
6.591;8
6.592;7
6.593;8
6.594;8
6.595;7
6.596;8
6.597;7
6.598;8
6.599;7
6.6;8
6.601;8
6.602;8
6.603;7
6.604;8
6.605;7
6.606;8
6.607;8
6.608;7
6.609;8
6.61;7
6.611;8
6.612;8
6.613;7
6.614;8
6.615;8
6.616;7
6.617;8
6.618;7
6.619;8
6.62;7
6.621;8
6.622;8
6.623;8
6.624;7
6.625;8
6.626;7
6.627;8
6.628;8
6.629;7
6.63;8
6.631;7
6.632;8
6.633;8
6.634;7
6.635;8
6.636;7
6.637;8
6.638;8
6.639;7
6.64;8
6.641;7
6.642;8
6.643;8
6.644;8
6.645;7
6.646;8
6.647;7
6.648;8
6.649;8
6.65;7
6.651;7
6.652;8
6.653;8
6.654;8
6.655;7
6.656;8
6.657;7
6.658;8
6.659;8
6.66;7
6.661;8
6.662;7
6.663;8
6.664;8
6.665;8
6.666;7
6.667;8
6.668;7
6.669;8
6.67;7
6.671;8
6.672;7
6.673;8
6.674;8
6.675;8
6.676;7
6.677;8
6.678;7
6.679;8
6.68;8
6.681;7
6.682;8
6.683;7
6.684;8
6.685;8
6.686;7
6.687;8
6.688;8
6.689;7
6.69;8
6.691;8
6.692;7
6.693;8
6.694;7
6.695;8
6.696;8
6.697;7
6.698;8
6.699;7
6.7;8
6.701;8
6.702;7
6.703;8
6.704;7
6.705;8
6.706;8
6.707;8
6.708;7
6.709;8
6.71;7
6.711;8
6.712;7
6.713;8
6.714;7
6.715;8
6.716;8
6.717;8
6.718;7
6.719;8
6.72;7
6.721;8
6.722;8
6.723;7
6.724;8
6.725;7
6.726;8
6.727;8
6.728;8
6.729;7
6.73;8
6.731;7
6.732;8
6.733;8
6.734;7
6.735;7
6.736;8
6.737;8
6.738;8
6.739;7
6.74;8
6.741;7
6.742;8
6.743;8
6.744;7
6.745;8
6.746;7
6.747;8
6.748;8
6.749;8
6.75;7
6.751;8
6.752;7
6.753;8
6.754;8
6.755;7
6.756;8
6.757;7
6.758;8
6.759;8
6.76;7
6.761;8
6.762;7
6.763;8
6.764;8
6.765;7
6.766;8
6.767;7
6.768;8
6.769;8
6.77;8
6.771;7
6.772;8
6.773;7
6.774;8
6.775;8
6.776;7
6.777;7
6.778;8
6.779;8
6.78;8
6.781;7
6.782;8
6.783;7
6.784;8
6.785;8
6.786;7
6.787;8
6.788;7
6.789;8
6.79;8
6.791;8
6.792;7
6.793;8
6.794;7
6.795;8
6.796;8
6.797;7
6.798;7
6.799;8
6.8;8
6.801;8
6.802;7
6.803;8
6.804;7
6.805;8
6.806;8
6.807;7
6.808;8
6.809;7
6.81;8
6.811;8
6.812;8
6.813;7
6.814;8
6.815;7
6.816;8
6.817;8
6.818;7
6.819;8
6.82;7
6.821;8
6.822;8
6.823;7
6.824;8
6.825;7
6.826;8
6.827;8
6.828;7
6.829;8
6.83;7
6.831;8
6.832;8
6.833;8
6.834;7
6.835;8
6.836;7
6.837;8
6.838;8
6.839;7
6.84;7
6.841;8
6.842;8
6.843;8
6.844;7
6.845;8
6.846;7
6.847;8
6.848;8
6.849;7
6.85;8
6.851;7
6.852;8
6.853;8
6.854;8
6.855;7
6.856;8
6.857;7
6.858;8
6.859;8
6.86;7
6.861;7
6.862;8
6.863;8
6.864;8
6.865;7
6.866;8
6.867;8
6.868;7
6.869;8
6.87;7
6.871;8
6.872;7
6.873;8
6.874;8
6.875;8
6.876;7
6.877;8
6.878;7
6.879;8
6.88;8
6.881;7
6.882;8
6.883;7
6.884;8
6.885;8
6.886;7
6.887;8
6.888;7
6.889;8
6.89;8
6.891;7
6.892;8
6.893;7
6.894;8
6.895;8
6.896;8
6.897;7
6.898;8
6.899;7
6.9;8
6.901;8
6.902;7
6.903;8
6.904;7
6.905;8
6.906;8
6.907;7
6.908;8
6.909;8
6.91;7
6.911;8
6.912;8
6.913;7
6.914;8
6.915;7
6.916;8
6.917;8
6.918;7
6.919;8
6.92;7
6.921;8
6.922;8
6.923;7
6.924;8
6.925;7
6.926;8
6.927;8
6.928;8
6.929;7
6.93;8
6.931;7
6.932;8
6.933;8
6.934;7
6.935;7
6.936;8
6.937;8
6.938;8
6.939;7
6.94;8
6.941;8
6.942;7
6.943;8
6.944;7
6.945;8
6.946;7
6.947;8
6.948;8
6.949;8
6.95;7
6.951;8
6.952;8
6.953;7
6.954;8
6.955;7
6.956;8
6.957;7
6.958;8
6.959;8
6.96;8
6.961;7
6.962;8
6.963;7
6.964;8
6.965;8
6.966;7
6.967;8
6.968;7
6.969;8
6.97;8
6.971;7
6.972;8
6.973;8
6.974;7
6.975;8
6.976;8
6.977;7
6.978;8
6.979;7
6.98;8
6.981;8
6.982;8
