t [s]; current [mA]
0.04635;126.89208984375
0.0464;126.89208984375
0.04645;126.89208984375
0.0465;129.913330078125
0.04655;128.90625
0.0466;126.89208984375
0.04665;128.90625
0.0467;126.89208984375
0.04675;129.913330078125
0.0468;125.885009765625
0.04685;126.89208984375
0.0469;127.899169921875
0.04695;125.885009765625
0.047;126.89208984375
0.04705;124.8779296875
0.0471;128.90625
0.04715;126.89208984375
0.0472;127.899169921875
0.04725;124.8779296875
0.0473;126.89208984375
0.04735;125.885009765625
0.0474;126.89208984375
0.04745;126.89208984375
0.0475;126.89208984375
0.04755;124.8779296875
0.0476;126.89208984375
0.04765;126.89208984375
0.0477;128.90625
0.04775;124.8779296875
0.0478;126.89208984375
0.04785;126.89208984375
0.0479;123.870849609375
0.04795;125.885009765625
0.048;125.885009765625
0.04805;125.885009765625
0.0481;124.8779296875
0.04815;124.8779296875
0.0482;124.8779296875
0.04825;123.870849609375
0.0483;125.885009765625
0.04835;124.8779296875
0.0484;124.8779296875
0.04845;124.8779296875
0.0485;124.8779296875
0.04855;126.89208984375
0.0486;124.8779296875
0.04865;124.8779296875
0.0487;124.8779296875
0.04875;123.870849609375
0.0488;124.8779296875
0.04885;124.8779296875
0.0489;127.899169921875
0.04895;124.8779296875
0.049;123.870849609375
0.04905;125.885009765625
0.0491;125.885009765625
0.04915;123.870849609375
0.0492;124.8779296875
0.04925;124.8779296875
0.0493;125.885009765625
0.04935;121.856689453125
0.0494;122.86376953125
0.04945;121.856689453125
0.0495;122.86376953125
0.04955;122.86376953125
0.0496;121.856689453125
0.04965;121.856689453125
0.0497;121.856689453125
0.04975;122.86376953125
0.0498;121.856689453125
0.04985;120.849609375
0.0499;119.842529296875
0.04995;119.842529296875
0.05;119.842529296875
0.05005;119.842529296875
0.0501;118.83544921875
0.05015;118.83544921875
0.0502;117.828369140625
0.05025;118.83544921875
0.0503;116.8212890625
0.05035;116.8212890625
0.0504;115.814208984375
0.05045;114.80712890625
0.0505;113.800048828125
0.05055;115.814208984375
0.0506;113.800048828125
0.05065;114.80712890625
0.0507;114.80712890625
