t [s]; current [mA]
0.0169;2108.82568359375
0.01695;2128.96728515625
0.017;2150.115966796875
0.01705;2167.236328125
0.0171;2180.328369140625
0.01715;2180.328369140625
0.0172;2186.370849609375
0.01725;2173.27880859375
0.0173;2137.02392578125
0.01735;1909.423828125
0.0174;1670.745849609375
0.01745;1605.28564453125
0.0175;1549.896240234375
0.01755;1556.94580078125
0.0176;1574.066162109375
0.01765;1590.179443359375
0.0177;1612.335205078125
0.01775;1633.48388671875
0.0178;1651.611328125
0.01785;1670.745849609375
0.0179;1688.873291015625
0.01795;1705.99365234375
0.018;1723.114013671875
0.01805;1738.22021484375
0.0181;1751.312255859375
0.01815;1765.411376953125
0.0182;1776.4892578125
0.01825;1788.57421875
0.0183;1797.637939453125
0.01835;1809.722900390625
0.0184;1820.80078125
0.01845;1829.864501953125
0.0185;1837.921142578125
0.01855;1848.9990234375
0.0186;1858.062744140625
0.01865;1868.133544921875
0.0187;1879.21142578125
0.01875;1886.260986328125
0.0188;1895.32470703125
0.01885;1902.374267578125
0.0189;1911.43798828125
0.01895;1918.487548828125
0.019;1927.55126953125
0.01905;1932.586669921875
0.0191;1939.63623046875
0.01915;1946.685791015625
0.0192;1951.72119140625
0.01925;1954.742431640625
0.0193;1961.7919921875
0.01935;1964.813232421875
0.0194;1968.841552734375
0.01945;1970.855712890625
0.0195;1973.876953125
0.01955;1976.898193359375
0.0196;1981.93359375
0.01965;1984.954833984375
0.0197;1993.011474609375
0.01975;1997.039794921875
0.0198;2007.110595703125
0.01985;2013.153076171875
0.0199;2020.20263671875
0.01995;2027.252197265625
0.02;2038.330078125
0.02005;2049.407958984375
0.0201;2064.51416015625
0.02015;2076.59912109375
0.0202;2090.6982421875
0.02025;2103.790283203125
0.0203;2115.875244140625
0.02035;2132.99560546875
0.0204;2152.130126953125
0.02045;2173.27880859375
0.0205;2193.42041015625
0.02055;2179.3212890625
0.0206;2173.27880859375
0.02065;2208.526611328125
0.0207;2253.84521484375
